"category","text"
"ENTERTAINMENT","Who Is Qualified To Sing At Mariah Carey's Wedding? 'F**king Nobody'  |||  Bye."
"ENTERTAINMENT","Podcasters Offer $100K Reward For Information On 2Pac's Killers  |||  The Las Vegas podcasters are hoping to find out who shot the rap icon 26 years ago."
"ENTERTAINMENT","Beyoncé Urges Fans To Get In Formation And Vote This November  |||  Listen up!"
"ENTERTAINMENT","The First Full Trailer For 'The Crown' Season 3 Is Here, And It's Spilling Tea  |||  Fans of the Netflix drama can finally see Olivia Colman and Helena Bonham Carter playing Queen Elizabeth II and Princess Margaret, respectively."
"ENTERTAINMENT","'South Park' Frantically Rewrote Last Night's Episode After Trump's Win  |||  And appropriately titled it ""Oh, Jeez."""
"ENTERTAINMENT","Ryan Reynolds Out Metas Himself By Crashing The 'Deadpool' Honest Trailer  |||  Breaking down the fourth, fifth and sixth wall."
"ENTERTAINMENT","Recording Academy President Neil Portnow Addresses The Grammys 'Race Problem'  |||  ""We don't, as musicians, in my humble opinion, listen to music based on gender or race or ethnicity."""
"ENTERTAINMENT","James Corden To Host Grammy Awards, Because We Need To Give LL Cool J A Break  |||  This makes sense."
"ENTERTAINMENT","Aaron Paul's Weird Juicy Fruit Commercial Leaves Him Pantsless  |||  Yo, gum me, b***h!"
"ENTERTAINMENT","George And Amal Clooney Stun In First Post-Baby Red Carpet Appearance  |||  The couple welcomed twins just three months ago."
"ENTERTAINMENT","You'll Never Guess Who Jennifer Lawrence Has A Crush On  |||  Jennifer Lawrence is full of surprises — and few fans could've predicted the immensely likable actress's crush on curmudgeonly"
"ENTERTAINMENT","Lady Gaga's Tribute To David Bowie At The Grammys Was Wildly Entertaining  |||  Bowie would have been proud."
"ENTERTAINMENT","Eric Clapton Is Now Funding An Anti-Vaccine Band For 'Great Work' They're Doing  |||  The rock icon put his money where his misguided mouth is with donations to Jam for Freedom."
"ENTERTAINMENT","M. Night Shyamalan Wishes The Election Results Were Just A Twist In One Of His Movies  |||  Same."
"ENTERTAINMENT","Khloe Kardashian Gives Birth To Baby Girl  |||  Kardashian's boyfriend, NBA star Tristan Thompson, was accused of cheating days before the birth."
"ENTERTAINMENT","Kourtney Kardashian, Travis Barker Make Their Red Carpet Debut At The VMAs  |||  The ""KUWTK"" star and Blink-182 drummer officially confirmed they were dating in February."
"ENTERTAINMENT","Kelly Ripa Stands By Ryan Seacrest Amid Sexual Misconduct Allegations  |||  The talk show is accused of sexually harassing and assaulting a former stylist."
"ENTERTAINMENT","Before You Buy 'Ready Player One' Tickets, Read Ernest Cline's Horrifying Porn Poetry  |||  ""Nerd Porn Auteur"" dares to dream of a world where even more porn is made with geeky men in mind."
"ENTERTAINMENT","See Wonder Woman Grow Up To Be A Badass In New Trailer  |||  Diana Prince was a warrior from the start."
"ENTERTAINMENT","Will Katy Perry Profit Off Taylor Swift's 'Bad Blood'?  |||  We smell revenge."
"ENTERTAINMENT","Comedian Tracey Ullman: 'We Just Need More Women In The Studio System'  |||  The star of ""Tracy Ullman's Show"" heaped praise on women comics."
"ENTERTAINMENT","Kylie Jenner Wishes The World A Happy Valentine's Day As Only She Can  |||  She also spent some quality time with Tyga."
"ENTERTAINMENT","Women, People Of Color Still Abysmally Underrepresented In Hollywood Leadership  |||  A new study finds that over the last decade, there has been little to no progress for women and people of color working as movie directors."
"ENTERTAINMENT","The Rock Shares His Ultimate Workout -- And We're Exhausted Just Watching It  |||  Activating beast mode."
"ENTERTAINMENT","Lilly Singh Works The Hell Out Of The People's Choice Awards Red Carpet  |||  The YouTube star and soon-to-be author is not messing around."
"ENTERTAINMENT","Dylan Farrow Hopes #TimesUp Movement Won't Spare Woody Allen  |||  ""I will be watching tonight with a very different feeling than I had at this time four years ago,"" Dylan wrote."
"ENTERTAINMENT","'The Lion King' Remake Has A New Simba  |||  Donald Glover will take on the role, while James Earl Jones returns as Mufasa."
"ENTERTAINMENT","Mass Effect: Andromeda Is A Stark Reminder That Girls Game Too  |||  If women are gaming, and at an increasing rate, then why are they still stigmatized?"
"ENTERTAINMENT","Mark Hamill Sends Costar Ming-Na Wen Into 'Nerd Nirvana' After 'Mandalorian' Cameo  |||  ""This Is WAY cooler than the time Steven Tyler spilled red wine on my arm,"" she wrote."
"ENTERTAINMENT","Fear In Hollywood That Oscar Acting Nominees Will Be Exclusively White  |||  As Motion Picture Academy members cast their ballots for Oscar nominations this week, the biggest issue for many voters isn't"
"ENTERTAINMENT","Christian Bale Couldn't Stop Kissing Dudes At The Critics' Choice Awards  |||  Because two men kissing is so funny!"
"ENTERTAINMENT","Here's What's Leaving And Arriving On Netflix In December 2017  |||  Dave Chappelle, ""The Crown"" and many other Netflix originals are coming to the service."
"ENTERTAINMENT","Paul Newman's Rolex Just Sold For A Mind-Blowing Sum At Auction  |||  ""Drive Carefully Me,"" reads its inscription."
"ENTERTAINMENT","Watch A Koala And A Porcupine Sing 'Call Me Maybe'  |||  It's a clip from the upcoming ""Sing."""
"ENTERTAINMENT","'Unbreakable Kimmy Schmidt' Star Now Has A Pinot Noir He'd Like To Sell You  |||  ""Pinot Noir, you're a star/   Listen to Tom Beren-gar / Pinot Noir, Roseanne Barr."""
"ENTERTAINMENT","Twitter #PutStarWarsInOtherFilms And It Was Universally Entertaining  |||  There's no such thing as too much ""Star Wars."""
"ENTERTAINMENT","A Celebrity Nutritionist Gets Real About Drastic Weight Gain In Hollywood  |||  You might want to rethink your strategy, Christian Bale."
"ENTERTAINMENT","Harvey Weinstein Sued Over Alleged Sexual Misconduct In Class Action Suit  |||  The lawsuit claims The Weinstein Company and Miramax helped cover up Weinstein's sexual misconduct."
"ENTERTAINMENT","Colton Dixon On What It Was Like To Be An Extra In 'Hannah Montana: The Movie'  |||  Think ferris wheels and cotton candy."
"ENTERTAINMENT","Hank Azaria Is Happy To 'Step Aside' From Voicing Apu On 'The Simpsons'  |||  ""The idea that anyone young or old, past or present, being bullied based on Apu really makes me sad."""
"ENTERTAINMENT","Donald Trump Is Lovin' New McDonald's Jingle In 'Tonight Show' Bit  |||  It's catchy, all right."
"ENTERTAINMENT","The Subtle Ways Mindy Kaling Pranked B.J. Novak On 'The Office' Set  |||  Those two, right?"
"ENTERTAINMENT","'Deadpool' Assassinates Competition To Become Global R-Rated Box-Office Champ  |||  Somewhere, Blake Lively is smiling."
"ENTERTAINMENT","The First Date Of 'The Bachelor' Featured A Weird Gifting Suite Full Of Gowns  |||  ""I felt really weird having Arie take a younger woman out and just give her a bunch of stuff."""
"ENTERTAINMENT","Not A Joke: Chuck Norris Is An Honorary Texan  |||  We also heard he counted to infinity. Twice."
"ENTERTAINMENT","Warning: You Can't Unsee Anthony Hopkins' Strange Selfie Video  |||  And the Academy Award for wildest selfie video goes to..."
"ENTERTAINMENT","Elton John Singing Karaoke To Elton John Songs Is Everything  |||  Can you feel the love tonight?"
"ENTERTAINMENT","Jane Lynch Spoofs Steve Harvey's Miss Universe Gaffe At People's Choice Awards  |||  Steve Harvey will never live that moment down."
"ENTERTAINMENT","Tom Hanks Says Mister Rogers Helps Him Fight With Rita Wilson  |||  The ""Beautiful Day in the Neighborhood"" actor said he learned a critical skill from the children's show host."
"ENTERTAINMENT","Kim Kardashian's Poll About Kanye West Got More Votes Than Iowa Caucus  |||  So help me God."
"ENTERTAINMENT","Ana Gasteyer Has 'No Idea' If She'll Return To 'Curb Your Enthusiasm'  |||  It sounds like she'd love to be a part of it."
"ENTERTAINMENT","Katy Perry Sends Olive Branch To Taylor Swift, And The World Rejoices  |||  Now they don't have bad blood?"
"ENTERTAINMENT","Harvey Weinstein Facing Criminal Charges For Alleged 1996 Assault In London  |||  The Crown Prosecution Service did not reveal the name of the woman accusing Weinstein of sexual assault."
"ENTERTAINMENT","A Defiant Kesha Surprised Coachella With A Rare Performance  |||  The embattled singer took the stage with Zedd on Saturday."
"ENTERTAINMENT","The 'Gilmore Girls' Reunion Photo You've Been Waiting For  |||  Just a couple D.A.R. ladies hanging."
"ENTERTAINMENT","Bill Murray Compares Parkland Teens To Vietnam War Protesters Who Changed History  |||  When your idealism isn't ""broken yet,"" you speak from a place with no confusion, he says."
"ENTERTAINMENT","Obama Tells David Letterman Why He Never Cuts Loose While Dancing  |||  “You got to stay in the pocket."""
"ENTERTAINMENT","Conan And Elijah Wood Completely Trash 'Final Fantasy XV'  |||  Without knowing the people who made it are watching."
"ENTERTAINMENT","Jada Pinkett Smith Isn't Fazed By Chris Rock's Oscars Joke About Her  |||  ""It comes with the territory, sweetheart."""
"ENTERTAINMENT","Heather North, Who Voiced Scooby Doo's Daphne, Dies at 71  |||  Her death in California followed a long illness."
"ENTERTAINMENT","'Pretty Little Liars' Cast Gets Matching Ink, Celebrates Freedom From Plot Holes And Red Herrings  |||  Shh."
"ENTERTAINMENT","Crock-Pot Created A Twitter Account Just To Comfort 'This Is Us' Fans  |||  They're pretty torn up about this week's episode, too."
"ENTERTAINMENT","Bill Cunningham Calls Joy Behar 'Ugly Broad' Who 'Needs A Muzzle'  |||  The conservative commentator attacked ""The View"" host for criticizing Trump's Carrier deal."
"ENTERTAINMENT","'Teen Mom OG's' Catelynn Lowell Heads To Treatment Over Suicidal Thoughts  |||  The Michigan mother, formerly on ""16 and Pregnant,"" suffered postpartum anxiety and depression after a second baby."
"ENTERTAINMENT","Jack Antonoff Asks Kesha To Make Music With Him Until She's Free Of 'That Creep'  |||  YES."
"ENTERTAINMENT","Carrie Fisher Lands Posthumous Emmy Nomination For 'Catastrophe'  |||  The actress died in December 2016."
"ENTERTAINMENT","How Those Khloe Kardashian Dating Rumors Messed Up Odell Beckham Jr.'s Love Life  |||  The football player opened up to GQ about THOSE party pics."
"ENTERTAINMENT","Ellen DeGeneres Tested Bill Gates With A Grocery  Game. Clearly He Doesn't Shop.  |||  Perhaps he should stick to coding."
"ENTERTAINMENT","Radiohead's Coachella Set Was Kind Of A Disaster  |||  “Can you actually hear me now?” Thom Yorke had to ask."
"ENTERTAINMENT","Donald Trump Had A Hard Time Figuring Out How To Vote Just 12 Years Ago  |||  Billy Bush (yes, that Billy Bush) went along for the ride."
"ENTERTAINMENT","Dwayne Johnson And His Daughter Will Make Your Heart Melt  |||  Your day just got better."
"ENTERTAINMENT","Johnny Galecki Returns To 'Roseanne' And Reuniting Is Such Sweet Sorrow  |||  The episode left the door slightly open for an appearance next season."
"ENTERTAINMENT","White Stripes 'Disgusted' That 'Seven Nation Army' Has Any Association With Trump  |||  Music to our ears."
"ENTERTAINMENT","There Are Some Rumblings That TV Networks Are Fudging The Numbers  |||  The situation is evidently serious enough that Nielsen is meeting with TV industry executives next week."
"ENTERTAINMENT","The Longest-Ever 'Simpsons' Marathon Is Coming To FXX, Again  |||  Woo-hoo!"
"ENTERTAINMENT","Here's The First Trailer For 'Black Mirror' Season 4  |||  The new season is debuting ""later this year."""
"ENTERTAINMENT","Allison Williams Says Goodbye To Marnie With New Blond 'Do  |||  The actress is almost unrecognizable!"
"ENTERTAINMENT","Leslie Jones Enlists 'Mr. Robot' Crew To Help Her Track Down Nude Photo Hackers On 'SNL'  |||  The hackers definitely aren't who you think."
"ENTERTAINMENT","James Franco Skips Award Ceremony After Sexual Misconduct Accusations  |||  He won a Best Actor Critics' Choice Award for his ""Disaster Artist"" performance."
"ENTERTAINMENT","Jimmy Kimmel's Wife Says His Pancake Art Is 'Making My Life Hell'  |||  ""Now I feel inadequate,"" Molly McNearney writes in a funny essay."
"ENTERTAINMENT","Ted Nugent: 'I'm Not Going To Engage In Hateful Rhetoric Anymore'  |||  ""We have got to be more respectful to the other side."""
"ENTERTAINMENT","Seth Meyers: Rep. Louie Gohmert's Orbit Question Was Dumb Whichever Way You Look At It  |||  The lawmaker attracted mockery after he asked if the Forest Service could change the moon's orbit to combat climate change."
"ENTERTAINMENT","Next On 'Game Of Thrones,' A Friendly Sparring You Didn't Know Your Heart Needed  |||  Party at Winterfell."
"ENTERTAINMENT","'Don't Breathe' Scares Off Box Office Competition On Labor Day Weekend  |||  The horror flick will hit almost $55 million in it's first 11 days."
"ENTERTAINMENT","Stevie Nicks Joins TikTok And Of Course Slays 'Dreams' Challenge  |||  The rock legend applied her own touches to her Fleetwood Mac hit and won in a landslide."
"ENTERTAINMENT","20 People Accuse Kevin Spacey Of ‘Inappropriate Behavior' At London Theater  |||  The alleged incidents occurred between 1995 and 2013."
"ENTERTAINMENT","'Game Of Thrones' Is Bringing Back A Dagger That May Serve A Dark Purpose  |||  Episode 4 is looking pretty tense."
"ENTERTAINMENT","Here Are Your 2016 MTV VMAs Winners  |||  And the Moonman goes to ..."
"ENTERTAINMENT","Fifth Harmony Members Going On Indefinite Hiatus To 'Pursue Solo Endeavors'  |||  The group first formed after appearing on ""The X Factor"" in 2012."
"ENTERTAINMENT","Tina Fey Is Worried About What The Internet Is Doing To Society  |||  The internet allows people to be ""awful to each other without having to be in the same room,"" Fey says."
"ENTERTAINMENT","Anna Kendrick's Strange Suitcase Snap Sparks Perfectly Pitched 'Photoshop Battle'  |||  This is an editing competition for the ages."
"ENTERTAINMENT","Anna Faris Is Living Her Best Life On A Boat In Italy With Rumored Boyfriend  |||  Even we're jealous TBH."
"ENTERTAINMENT","Chris Brown Under Investigation For Battery In Las Vegas  |||  LAS VEGAS (AP) — Las Vegas police are investigating an allegation of battery against R&B singer Chris Brown. Lt. Jeff Goodwin"
"ENTERTAINMENT","That Time David Duchovny Talked About Booty Calls With Prince Charles  |||  “I saw Prince Charles just kind of looking perplexed."""
"ENTERTAINMENT","Emerging Rapper Lil Peep Dies At Age 21  |||  His emo- and rock-influenced music attracted a large online audience."
